interaction_id,event_timestamp,user_id,session_id,event_id,interaction_type,swipe_direction,liked,recommendation_context,segmento,genero,subgenero,ciudad,precio_min,precio_max,fecha_evento,recinto_id,ingestion_timestamp,dwell_ms,home_city,synthetic_persona,days_until_event,price_mid
int_0024686,2026-03-27T11:56:31+00:00,user_0240,user_0240_session_013,evt_00261,swipe,left,false,swipe,Music,Electronic,House,Barcelona,60.0,74.0,2026-05-14,barcelona_montjuic_hall,2026-03-27T12:03:31+00:00,949,Madrid,broad_discovery_flexible,48,67.0
int_0009614,2026-03-27T12:00:15+00:00,user_0092,user_0092_session_016,evt_00948,swipe,left,false,chat,Music,Urban,Trap,Bilbao,39.0,65.0,2026-04-15,bilbao_arenal_stage,2026-03-27T12:31:15+00:00,2434,Barcelona,arts_culture_local,19,52.0
int_0006144,2026-03-27T12:02:09+00:00,user_0057,user_0057_session_006,evt_00029,swipe,left,false,swipe,Music,Pop,Latin_Pop,Madrid,35.0,61.0,2026-05-15,madrid_river_stage,2026-03-27T12:16:09+00:00,461,Bilbao,sports_travel_premium,49,48.0
int_0016183,2026-03-27T12:02:31+00:00,user_0163,user_0163_session_018,evt_00701,swipe,right,true,swipe,Music,Pop,Latin_Pop,Sevilla,48.0,78.0,2026-05-21,sevilla_triana_hall,2026-03-27T12:47:31+00:00,4988,Valencia,electronic_night_explorer,55,63.0
int_0010077,2026-03-27T12:07:21+00:00,user_0097,user_0097_session_016,evt_01173,swipe,right,true,swipe,Music,Urban,Trap,Malaga,38.0,54.0,2026-05-22,malaga_malaga_forum,2026-03-27T12:57:21+00:00,9100,Malaga,arts_culture_local,56,46.0
int_0012650,2026-03-27T12:12:34+00:00,user_0125,user_0125_session_012,evt_00791,swipe,left,false,chat,Arts_Theatre,Theatre,Drama,Sevilla,37.0,63.0,2026-07-19,sevilla_triana_hall,2026-03-27T12:59:34+00:00,2247,Malaga,family_weekend_local,114,50.0
int_0001248,2026-03-27T12:17:06+00:00,user_0012,user_0012_session_002,evt_00796,swipe,left,false,chat,Arts_Theatre,Theatre,Contemporary,Sevilla,27.0,53.0,2026-04-18,sevilla_alameda_club,2026-03-27T12:56:06+00:00,1387,Barcelona,music_local_budget,22,40.0
int_0015444,2026-03-27T12:18:35+00:00,user_0157,user_0157_session_017,evt_00287,swipe,right,true,swipe,Music,Urban,Hip_Hop,Barcelona,27.0,57.0,2026-07-21,barcelona_montjuic_hall,2026-03-27T12:37:35+00:00,6420,Madrid,electronic_night_explorer,116,42.0
int_0017904,2026-03-27T12:19:42+00:00,user_0177,user_0177_session_012,evt_01060,swipe,right,true,swipe,Arts_Theatre,Classical,Symphonic,Bilbao,34.0,58.0,2026-04-20,bilbao_arenal_stage,2026-03-27T12:45:42+00:00,8363,Barcelona,electronic_night_explorer,24,46.0
int_0021829,2026-03-27T12:20:45+00:00,user_0211,user_0211_session_009,evt_00140,swipe,left,false,swipe,Arts_Theatre,Musical,Local_Musical,Madrid,45.0,67.0,2026-04-19,madrid_distrito_club,2026-03-27T12:26:45+00:00,1395,Malaga,broad_discovery_flexible,23,56.0
int_0021514,2026-03-27T12:24:00+00:00,user_0208,user_0208_session_014,evt_00476,swipe,left,false,swipe,Music,Pop,Latin_Pop,Valencia,35.0,69.0,2026-04-20,valencia_ciutat_arena,2026-03-27T12:34:00+00:00,1880,Valencia,broad_discovery_flexible,24,52.0
int_0011345,2026-03-27T12:26:29+00:00,user_0110,user_0110_session_017,evt_01045,swipe,right,true,swipe,Arts_Theatre,Comedy,Stand_Up,Bilbao,18.0,46.0,2026-05-14,bilbao_abando_arena,2026-03-27T12:43:29+00:00,5319,Madrid,arts_culture_local,48,32.0
int_0013405,2026-03-27T12:32:07+00:00,user_0133,user_0133_session_012,evt_00180,swipe,left,false,chat,Family,Kids,Interactive_Show,Madrid,22.0,38.0,2026-04-16,madrid_distrito_club,2026-03-27T13:06:07+00:00,1975,Sevilla,family_weekend_local,20,30.0
int_0005707,2026-03-27T12:32:31+00:00,user_0052,user_0052_session_015,evt_00277,swipe,left,false,swipe,Music,Urban,Trap,Barcelona,52.0,70.0,2026-05-19,barcelona_montjuic_hall,2026-03-27T13:13:31+00:00,1303,Sevilla,sports_travel_premium,53,61.0
int_0009399,2026-03-27T12:46:11+00:00,user_0090,user_0090_session_015,evt_01117,swipe,left,false,swipe,Family,Exhibition,Immersive,Bilbao,27.0,41.0,2026-05-17,bilbao_abando_arena,2026-03-27T13:11:11+00:00,724,Bilbao,arts_culture_local,51,34.0
int_0003209,2026-03-27T13:00:04+00:00,user_0029,user_0029_session_002,evt_00277,swipe,right,true,swipe,Music,Urban,Trap,Barcelona,52.0,70.0,2026-05-19,barcelona_montjuic_hall,2026-03-27T13:39:04+00:00,4484,Barcelona,music_local_budget,53,61.0
int_0024271,2026-03-27T13:02:48+00:00,user_0236,user_0236_session_013,evt_01239,swipe,left,false,swipe,Arts_Theatre,Theatre,Drama,Malaga,25.0,47.0,2026-07-24,malaga_malaga_forum,2026-03-27T13:11:48+00:00,2369,Malaga,broad_discovery_flexible,119,36.0
int_0002205,2026-03-27T13:03:21+00:00,user_0020,user_0020_session_007,evt_01271,swipe,left,false,swipe,Arts_Theatre,Comedy,Stand_Up,Malaga,33.0,53.0,2026-07-19,malaga_malaga_forum,2026-03-27T13:19:21+00:00,1329,Barcelona,music_local_budget,114,43.0
int_0012639,2026-03-27T13:03:32+00:00,user_0125,user_0125_session_010,evt_01100,swipe,left,false,swipe,Family,Circus,Family_Circus,Bilbao,23.0,35.0,2026-04-15,bilbao_arenal_stage,2026-03-27T13:15:32+00:00,1269,Malaga,family_weekend_local,19,29.0
int_0012096,2026-03-27T13:18:54+00:00,user_0119,user_0119_session_004,evt_00244,swipe,left,false,swipe,Music,Pop,Mainstream_Pop,Barcelona,55.0,67.0,2026-04-12,barcelona_diagonal_arena,2026-03-27T14:04:54+00:00,2753,Barcelona,family_weekend_local,16,61.0
int_0012481,2026-03-27T13:22:23+00:00,user_0123,user_0123_session_015,evt_00630,swipe,left,false,swipe,Family,Kids,Interactive_Show,Valencia,8.0,38.0,2026-06-22,valencia_ciutat_arena,2026-03-27T14:13:23+00:00,1247,Sevilla,family_weekend_local,87,23.0
int_0021071,2026-03-27T13:25:25+00:00,user_0204,user_0204_session_016,evt_00567,swipe,left,false,swipe,Arts_Theatre,Theatre,Drama,Valencia,36.0,70.0,2026-07-20,valencia_mediterraneo_hall,2026-03-27T13:30:25+00:00,2825,Madrid,broad_discovery_flexible,115,53.0
int_0009057,2026-03-27T13:27:50+00:00,user_0087,user_0087_session_004,evt_01293,swipe,right,true,swipe,Arts_Theatre,Classical,Chamber,Malaga,26.0,58.0,2026-05-18,malaga_malaga_forum,2026-03-27T13:44:50+00:00,7569,Malaga,arts_culture_local,52,42.0
int_0010424,2026-03-27T13:28:17+00:00,user_0101,user_0101_session_004,evt_00716,swipe,left,false,swipe,Music,Electronic,Techno,Sevilla,60.0,94.0,2026-04-20,sevilla_alameda_club,2026-03-27T13:34:17+00:00,2579,Sevilla,arts_culture_local,24,77.0
int_0009171,2026-03-27T13:29:23+00:00,user_0088,user_0088_session_008,evt_01303,swipe,right,true,chat,Family,Kids,Interactive_Show,Malaga,8.0,39.0,2026-07-23,malaga_malaga_forum,2026-03-27T14:09:23+00:00,4111,Malaga,arts_culture_local,118,23.5
int_0010950,2026-03-27T13:40:31+00:00,user_0106,user_0106_session_013,evt_01343,swipe,left,false,swipe,Family,Exhibition,Immersive,Malaga,26.0,46.0,2026-07-21,malaga_malaga_forum,2026-03-27T14:34:31+00:00,2520,Madrid,arts_culture_local,116,36.0
int_0004456,2026-03-27T13:50:33+00:00,user_0039,user_0039_session_010,evt_01141,swipe,left,false,swipe,Music,Pop,Mainstream_Pop,Malaga,37.0,71.0,2026-05-15,malaga_malaga_forum,2026-03-27T13:53:33+00:00,2214,Madrid,music_local_budget,49,54.0
int_0009950,2026-03-27T13:50:56+00:00,user_0096,user_0096_session_009,evt_00751,swipe,left,false,swipe,Sports,Football,International_Friendly,Sevilla,88.0,124.0,2026-07-21,sevilla_triana_hall,2026-03-27T14:47:56+00:00,2751,Madrid,arts_culture_local,116,106.0
int_0006998,2026-03-27T13:52:15+00:00,user_0066,user_0066_session_004,evt_00444,swipe,left,false,chat,Family,Exhibition,Immersive,Barcelona,8.0,39.0,2026-04-17,barcelona_diagonal_arena,2026-03-27T14:12:15+00:00,1631,Madrid,sports_travel_premium,21,23.5
int_0011994,2026-03-27T13:56:58+00:00,user_0118,user_0118_session_003,evt_01252,swipe,left,false,swipe,Arts_Theatre,Musical,Broadway,Malaga,44.0,60.0,2026-04-19,malaga_alcazaba_hall,2026-03-27T14:03:58+00:00,2282,Malaga,family_weekend_local,23,52.0
int_0021307,2026-03-27T14:03:30+00:00,user_0206,user_0206_session_018,evt_00781,swipe,right,true,swipe,Sports,Tennis,Exhibition,Sevilla,71.0,103.0,2026-05-22,sevilla_triana_hall,2026-03-27T14:10:30+00:00,6917,Bilbao,broad_discovery_flexible,56,87.0
int_0000739,2026-03-27T14:13:19+00:00,user_0007,user_0007_session_013,evt_01148,swipe,left,false,swipe,Music,Pop,Latin_Pop,Malaga,46.0,70.0,2026-04-15,malaga_alcazaba_hall,2026-03-27T14:35:19+00:00,2593,Bilbao,music_local_budget,19,58.0
int_0019138,2026-03-27T14:15:50+00:00,user_0187,user_0187_session_015,evt_00246,swipe,right,true,swipe,Music,Pop,Mainstream_Pop,Barcelona,57.0,69.0,2026-06-18,barcelona_diagonal_arena,2026-03-27T14:31:50+00:00,7631,Valencia,electronic_night_explorer,83,63.0
int_0014620,2026-03-27T14:22:38+00:00,user_0148,user_0148_session_006,evt_01031,swipe,right,true,swipe,Arts_Theatre,Musical,Broadway,Bilbao,50.0,68.0,2026-07-18,bilbao_abando_arena,2026-03-27T14:57:38+00:00,6773,Bilbao,family_weekend_local,113,59.0
int_0018254,2026-03-27T14:25:28+00:00,user_0180,user_0180_session_009,evt_00244,swipe,right,true,chat,Music,Pop,Mainstream_Pop,Barcelona,55.0,67.0,2026-04-12,barcelona_diagonal_arena,2026-03-27T14:43:28+00:00,3355,Valencia,electronic_night_explorer,16,61.0
int_0017953,2026-03-27T14:26:21+00:00,user_0177,user_0177_session_020,evt_00494,swipe,right,true,chat,Music,Electronic,Techno,Valencia,65.0,85.0,2026-06-19,valencia_ciutat_arena,2026-03-27T14:51:21+00:00,4789,Barcelona,electronic_night_explorer,84,75.0
int_0004009,2026-03-27T14:35:22+00:00,user_0035,user_0035_session_011,evt_00708,swipe,left,false,swipe,Music,Electronic,House,Sevilla,45.0,73.0,2026-04-15,sevilla_alameda_club,2026-03-27T14:44:22+00:00,1900,Barcelona,music_local_budget,19,59.0
int_0021019,2026-03-27T14:39:25+00:00,user_0204,user_0204_session_007,evt_01126,swipe,right,true,chat,Music,Rock,Indie_Rock,Malaga,46.0,60.0,2026-06-20,malaga_alcazaba_hall,2026-03-27T14:52:25+00:00,3901,Madrid,broad_discovery_flexible,85,53.0
int_0001084,2026-03-27T14:43:24+00:00,user_0010,user_0010_session_016,evt_01084,swipe,left,false,swipe,Family,Kids,Storytelling,Bilbao,18.0,36.0,2026-04-15,bilbao_arenal_stage,2026-03-27T15:08:24+00:00,2533,Sevilla,music_local_budget,19,27.0
int_0000290,2026-03-27T14:48:45+00:00,user_0003,user_0003_session_010,evt_01126,swipe,left,false,swipe,Music,Rock,Indie_Rock,Malaga,46.0,60.0,2026-06-20,malaga_alcazaba_hall,2026-03-27T15:22:45+00:00,1377,Sevilla,music_local_budget,85,53.0
int_0001615,2026-03-27T15:02:09+00:00,user_0015,user_0015_session_003,evt_00183,swipe,left,false,swipe,Family,Kids,Interactive_Show,Madrid,28.0,48.0,2026-07-18,madrid_river_stage,2026-03-27T15:14:09+00:00,866,Malaga,music_local_budget,113,38.0
int_0004431,2026-03-27T15:03:15+00:00,user_0039,user_0039_session_006,evt_01158,swipe,left,false,swipe,Music,Electronic,House,Malaga,52.0,68.0,2026-06-15,malaga_alcazaba_hall,2026-03-27T15:16:15+00:00,1989,Madrid,music_local_budget,80,60.0
int_0020645,2026-03-27T15:04:43+00:00,user_0200,user_0200_session_010,evt_00389,swipe,left,false,swipe,Arts_Theatre,Classical,Symphonic,Barcelona,45.0,75.0,2026-05-16,barcelona_montjuic_hall,2026-03-27T15:18:43+00:00,1115,Barcelona,broad_discovery_flexible,50,60.0
int_0017373,2026-03-27T15:10:25+00:00,user_0172,user_0172_session_017,evt_01084,swipe,left,false,chat,Family,Kids,Storytelling,Bilbao,18.0,36.0,2026-04-15,bilbao_arenal_stage,2026-03-27T15:27:25+00:00,1095,Bilbao,electronic_night_explorer,19,27.0
int_0003195,2026-03-27T15:16:15+00:00,user_0028,user_0028_session_017,evt_00407,swipe,right,true,swipe,Family,Kids,Interactive_Show,Barcelona,8.0,32.0,2026-07-21,barcelona_montjuic_hall,2026-03-27T15:53:15+00:00,4746,Valencia,music_local_budget,116,20.0
int_0015138,2026-03-27T15:20:14+00:00,user_0154,user_0154_session_006,evt_00028,swipe,left,false,swipe,Music,Pop,Latin_Pop,Madrid,58.0,72.0,2026-04-13,madrid_distrito_club,2026-03-27T15:33:14+00:00,999,Madrid,family_weekend_local,17,65.0
int_0011394,2026-03-27T15:33:22+00:00,user_0111,user_0111_session_008,evt_00125,swipe,left,false,swipe,Arts_Theatre,Theatre,Contemporary,Madrid,43.0,59.0,2026-05-22,madrid_river_stage,2026-03-27T15:36:22+00:00,1983,Valencia,arts_culture_local,56,51.0
int_0006506,2026-03-27T15:46:03+00:00,user_0061,user_0061_session_007,evt_01270,swipe,left,false,swipe,Arts_Theatre,Comedy,Stand_Up,Malaga,14.0,48.0,2026-06-20,malaga_alcazaba_hall,2026-03-27T16:46:03+00:00,1520,Barcelona,sports_travel_premium,85,31.0
int_0017208,2026-03-27T15:50:54+00:00,user_0171,user_0171_session_013,evt_00062,swipe,left,false,swipe,Music,Urban,Hip_Hop,Madrid,46.0,76.0,2026-06-19,madrid_distrito_club,2026-03-27T16:01:54+00:00,2218,Malaga,electronic_night_explorer,84,61.0
int_0009064,2026-03-27T15:52:38+00:00,user_0087,user_0087_session_005,evt_00980,swipe,left,false,swipe,Sports,Basketball,ACB,Bilbao,73.0,105.0,2026-04-16,bilbao_arenal_stage,2026-03-27T16:28:38+00:00,2753,Malaga,arts_culture_local,20,89.0
int_0013404,2026-03-27T15:59:39+00:00,user_0133,user_0133_session_011,evt_00548,swipe,left,false,swipe,Sports,Tennis,ATP,Valencia,92.0,108.0,2026-04-14,valencia_ciutat_arena,2026-03-27T16:10:39+00:00,2242,Sevilla,family_weekend_local,18,100.0
int_0018907,2026-03-27T16:00:04+00:00,user_0185,user_0185_session_016,evt_00039,swipe,right,true,chat,Music,Electronic,House,Madrid,46.0,80.0,2026-07-17,madrid_river_stage,2026-03-27T16:46:04+00:00,4064,Valencia,electronic_night_explorer,112,63.0
int_0016786,2026-03-27T16:01:25+00:00,user_0168,user_0168_session_010,evt_00004,swipe,left,false,swipe,Music,Rock,Indie_Rock,Madrid,30.0,50.0,2026-04-15,madrid_distrito_club,2026-03-27T16:41:25+00:00,1301,Valencia,electronic_night_explorer,19,40.0
int_0000921,2026-03-27T16:06:38+00:00,user_0009,user_0009_session_007,evt_00758,swipe,left,false,swipe,Sports,Basketball,ACB,Sevilla,82.0,94.0,2026-06-22,sevilla_alameda_club,2026-03-27T16:36:38+00:00,398,Malaga,music_local_budget,87,88.0
int_0014676,2026-03-27T16:10:22+00:00,user_0148,user_0148_session_016,evt_00198,swipe,left,false,swipe,Family,Circus,Acrobatic,Madrid,24.0,44.0,2026-06-22,madrid_distrito_club,2026-03-27T16:47:22+00:00,1825,Bilbao,family_weekend_local,87,34.0
int_0022467,2026-03-27T16:11:22+00:00,user_0218,user_0218_session_008,evt_00388,swipe,right,true,swipe,Arts_Theatre,Classical,Symphonic,Barcelona,26.0,50.0,2026-04-15,barcelona_diagonal_arena,2026-03-27T16:36:22+00:00,8827,Valencia,broad_discovery_flexible,19,38.0
int_0011756,2026-03-27T16:18:47+00:00,user_0115,user_0115_session_009,evt_00477,swipe,left,false,swipe,Music,Pop,Latin_Pop,Valencia,59.0,75.0,2026-05-20,valencia_mediterraneo_hall,2026-03-27T16:51:47+00:00,1629,Sevilla,arts_culture_local,54,67.0
int_0016082,2026-03-27T16:20:15+00:00,user_0162,user_0162_session_022,evt_00991,swipe,left,false,swipe,Sports,Basketball,EuroLeague,Bilbao,52.0,88.0,2026-07-20,bilbao_abando_arena,2026-03-27T17:11:15+00:00,2716,Madrid,electronic_night_explorer,115,70.0
int_0012547,2026-03-27T16:22:05+00:00,user_0124,user_0124_session_012,evt_01084,swipe,left,false,swipe,Family,Kids,Storytelling,Bilbao,18.0,36.0,2026-04-15,bilbao_arenal_stage,2026-03-27T16:37:05+00:00,413,Sevilla,family_weekend_local,19,27.0
int_0014277,2026-03-27T16:22:19+00:00,user_0144,user_0144_session_006,evt_00887,swipe,left,false,swipe,Family,Exhibition,Science,Sevilla,12.0,30.0,2026-07-23,sevilla_triana_hall,2026-03-27T16:49:19+00:00,560,Sevilla,family_weekend_local,118,21.0
int_0019397,2026-03-27T16:22:58+00:00,user_0189,user_0189_session_016,evt_00940,swipe,right,true,swipe,Music,Electronic,Techno,Bilbao,66.0,92.0,2026-04-15,bilbao_arenal_stage,2026-03-27T16:56:58+00:00,8048,Madrid,electronic_night_explorer,19,79.0
int_0006467,2026-03-27T16:24:00+00:00,user_0060,user_0060_session_013,evt_01214,swipe,right,true,swipe,Sports,Basketball,EuroLeague,Malaga,76.0,104.0,2026-06-18,malaga_alcazaba_hall,2026-03-27T16:51:00+00:00,5705,Sevilla,sports_travel_premium,83,90.0
int_0002391,2026-03-27T16:30:08+00:00,user_0021,user_0021_session_015,evt_00766,swipe,left,false,swipe,Sports,Basketball,EuroLeague,Sevilla,65.0,89.0,2026-06-20,sevilla_alameda_club,2026-03-27T17:08:08+00:00,2905,Madrid,music_local_budget,85,77.0
int_0012256,2026-03-27T16:33:41+00:00,user_0121,user_0121_session_007,evt_00132,swipe,left,false,chat,Arts_Theatre,Musical,Broadway,Madrid,59.0,71.0,2026-04-15,madrid_distrito_club,2026-03-27T16:57:41+00:00,1132,Valencia,family_weekend_local,19,65.0
int_0020545,2026-03-27T16:37:06+00:00,user_0199,user_0199_session_008,evt_01302,swipe,right,true,swipe,Family,Kids,Interactive_Show,Malaga,8.0,30.0,2026-06-17,malaga_alcazaba_hall,2026-03-27T16:48:06+00:00,5804,Sevilla,broad_discovery_flexible,82,19.0
int_0024474,2026-03-27T16:39:01+00:00,user_0238,user_0238_session_010,evt_00084,swipe,left,false,swipe,Sports,Basketball,ACB,Madrid,78.0,90.0,2026-04-14,madrid_distrito_club,2026-03-27T17:09:01+00:00,2232,Barcelona,broad_discovery_flexible,18,84.0
int_0009678,2026-03-27T16:48:49+00:00,user_0093,user_0093_session_008,evt_00238,swipe,left,false,swipe,Music,Rock,Alternative_Rock,Barcelona,43.0,55.0,2026-06-21,barcelona_diagonal_arena,2026-03-27T17:08:49+00:00,2260,Madrid,arts_culture_local,86,49.0
int_0019115,2026-03-27T16:56:59+00:00,user_0187,user_0187_session_011,evt_00469,swipe,right,true,swipe,Music,Pop,Mainstream_Pop,Valencia,32.0,68.0,2026-05-18,valencia_mediterraneo_hall,2026-03-27T17:09:59+00:00,5934,Valencia,electronic_night_explorer,52,50.0
int_0015901,2026-03-27T17:05:57+00:00,user_0161,user_0161_session_013,evt_00133,swipe,left,false,swipe,Arts_Theatre,Musical,Broadway,Madrid,50.0,84.0,2026-05-17,madrid_river_stage,2026-03-27T18:00:57+00:00,471,Malaga,electronic_night_explorer,51,67.0
int_0023930,2026-03-27T17:05:59+00:00,user_0233,user_0233_session_004,evt_00814,swipe,left,false,chat,Arts_Theatre,Musical,Local_Musical,Sevilla,58.0,86.0,2026-06-15,sevilla_alameda_club,2026-03-27T17:06:59+00:00,972,Sevilla,broad_discovery_flexible,80,72.0
int_0013632,2026-03-27T17:12:36+00:00,user_0136,user_0136_session_006,evt_00605,swipe,left,false,swipe,Arts_Theatre,Comedy,Improvised,Valencia,20.0,48.0,2026-05-21,valencia_mediterraneo_hall,2026-03-27T17:40:36+00:00,2576,Sevilla,family_weekend_local,55,34.0
int_0000192,2026-03-27T17:13:37+00:00,user_0002,user_0002_session_014,evt_01164,swipe,right,true,swipe,Music,Electronic,Techno,Malaga,51.0,63.0,2026-04-13,malaga_alcazaba_hall,2026-03-27T18:04:37+00:00,8001,Malaga,music_local_budget,17,57.0
int_0011709,2026-03-27T17:15:01+00:00,user_0114,user_0114_session_015,evt_00710,swipe,left,false,swipe,Music,Electronic,House,Sevilla,60.0,94.0,2026-06-19,sevilla_alameda_club,2026-03-27T17:42:01+00:00,1587,Malaga,arts_culture_local,84,77.0
int_0020425,2026-03-27T17:20:16+00:00,user_0198,user_0198_session_004,evt_00495,swipe,right,true,swipe,Music,Electronic,Techno,Valencia,69.0,81.0,2026-07-19,valencia_mediterraneo_hall,2026-03-27T18:10:16+00:00,7771,Valencia,electronic_night_explorer,114,75.0
int_0000524,2026-03-27T17:21:24+00:00,user_0005,user_0005_session_010,evt_01092,swipe,left,false,swipe,Family,Circus,Acrobatic,Bilbao,35.0,53.0,2026-04-20,bilbao_arenal_stage,2026-03-27T18:01:24+00:00,1317,Bilbao,music_local_budget,24,44.0
int_0023653,2026-03-27T17:22:05+00:00,user_0230,user_0230_session_010,evt_00966,swipe,left,false,swipe,Sports,Football,La_Liga,Bilbao,72.0,102.0,2026-06-22,bilbao_arenal_stage,2026-03-27T18:19:05+00:00,2466,Valencia,broad_discovery_flexible,87,87.0
int_0003611,2026-03-27T17:23:23+00:00,user_0032,user_0032_session_003,evt_01004,swipe,left,false,swipe,Sports,Tennis,Exhibition,Bilbao,64.0,94.0,2026-04-17,bilbao_arenal_stage,2026-03-27T18:12:23+00:00,1631,Sevilla,music_local_budget,21,79.0
int_0019243,2026-03-27T17:28:11+00:00,user_0188,user_0188_session_010,evt_00421,swipe,left,false,swipe,Family,Circus,Acrobatic,Barcelona,23.0,49.0,2026-05-18,barcelona_montjuic_hall,2026-03-27T18:05:11+00:00,1358,Malaga,electronic_night_explorer,52,36.0
int_0012032,2026-03-27T17:33:22+00:00,user_0118,user_0118_session_009,evt_01046,swipe,left,false,swipe,Arts_Theatre,Comedy,Stand_Up,Bilbao,28.0,40.0,2026-06-23,bilbao_arenal_stage,2026-03-27T18:15:22+00:00,2148,Malaga,family_weekend_local,88,34.0
int_0020643,2026-03-27T17:44:21+00:00,user_0200,user_0200_session_010,evt_01148,swipe,left,false,swipe,Music,Pop,Latin_Pop,Malaga,46.0,70.0,2026-04-15,malaga_alcazaba_hall,2026-03-27T18:09:21+00:00,1105,Barcelona,broad_discovery_flexible,19,58.0
int_0000495,2026-03-27T17:48:04+00:00,user_0005,user_0005_session_005,evt_01335,swipe,left,false,swipe,Family,Exhibition,Science,Malaga,21.0,35.0,2026-07-18,malaga_malaga_forum,2026-03-27T18:16:04+00:00,1833,Bilbao,music_local_budget,113,28.0
int_0021390,2026-03-27T17:48:27+00:00,user_0207,user_0207_session_013,evt_01044,swipe,left,false,swipe,Arts_Theatre,Comedy,Stand_Up,Bilbao,24.0,40.0,2026-04-18,bilbao_arenal_stage,2026-03-27T18:27:27+00:00,2593,Valencia,broad_discovery_flexible,22,32.0
int_0018801,2026-03-27T17:52:06+00:00,user_0184,user_0184_session_016,evt_00980,swipe,left,false,swipe,Sports,Basketball,ACB,Bilbao,73.0,105.0,2026-04-16,bilbao_arenal_stage,2026-03-27T18:42:06+00:00,1012,Malaga,electronic_night_explorer,20,89.0
int_0020352,2026-03-27T17:56:41+00:00,user_0197,user_0197_session_009,evt_00173,swipe,right,true,swipe,Arts_Theatre,Classical,Chamber,Madrid,42.0,66.0,2026-05-19,madrid_river_stage,2026-03-27T18:55:41+00:00,8126,Sevilla,electronic_night_explorer,53,54.0
