interaction_id,event_timestamp,user_id,session_id,event_id,interaction_type,swipe_direction,liked,recommendation_context,segmento,genero,subgenero,ciudad,precio_min,precio_max,fecha_evento,recinto_id,ingestion_timestamp
int_0004691,2026-04-23T07:27:41,user_083,sess_00460,event_00847,swipe,right,True,planner,Music,Urban,Trap,Bilbao,27.57,39.43,2026-05-26,venue_bilbao_039,2026-04-23T07:30:18
int_0004692,2026-04-24T16:18:32,user_083,sess_00457,event_00292,swipe,right,True,planner,Arts & Theatre,Theatre,Musical,Madrid,61.36,72.77,2026-07-04,venue_madrid_047,2026-04-24T16:19:12
int_0004693,2026-04-25T02:56:51,user_083,sess_00457,event_01039,swipe,right,True,discover,Arts & Theatre,Classical,Opera,Bilbao,13.55,71.05,2026-06-13,venue_bilbao_056,2026-04-25T02:58:47
int_0004694,2026-04-25T02:02:10,user_083,sess_00456,event_00089,swipe,right,True,discover,Arts & Theatre,Dance,Contemporary,Sevilla,50.02,129.57,2026-08-01,venue_sevilla_013,2026-04-25T02:03:33
int_0004695,2026-04-25T09:01:35,user_083,sess_00459,event_01244,swipe,right,True,discover,Arts & Theatre,Exhibition,Photography,Bilbao,33.39,115.17,2026-06-10,venue_bilbao_065,2026-04-25T09:03:32
int_0004696,2026-03-19T08:24:08,user_084,sess_00465,event_01102,swipe,right,True,planner,Arts & Theatre,Exhibition,Photography,Madrid,17.43,107.0,2026-05-14,venue_madrid_036,2026-03-19T08:25:51
int_0004697,2026-03-20T14:19:31,user_084,sess_00461,event_01102,swipe,left,False,discover,Arts & Theatre,Exhibition,Photography,Madrid,17.43,107.0,2026-05-14,venue_madrid_036,2026-03-20T14:21:59
int_0004698,2026-03-20T18:38:09,user_084,sess_00461,event_01477,swipe,right,True,planner,Music,Urban,Reggaeton,Madrid,55.11,71.01,2026-07-13,venue_madrid_047,2026-03-20T18:41:59
int_0004699,2026-03-20T23:13:12,user_084,sess_00463,event_00468,swipe,right,True,planner,Arts & Theatre,Exhibition,Modern Art,Barcelona,18.53,79.47,2026-07-05,venue_barcelona_063,2026-03-20T23:14:02
int_0004700,2026-03-21T15:02:01,user_084,sess_00461,event_01330,swipe,right,True,discover,Arts & Theatre,Exhibition,Immersive,Barcelona,54.53,104.71,2026-06-24,venue_barcelona_042,2026-03-21T15:03:05
int_0004701,2026-03-22T17:15:10,user_084,sess_00465,event_00377,swipe,right,True,discover,Arts & Theatre,Dance,Flamenco,Madrid,22.33,63.37,2026-04-30,venue_madrid_061,2026-03-22T17:19:01
int_0004702,2026-03-23T14:34:07,user_084,sess_00461,event_01271,swipe,right,True,planner,Arts & Theatre,Classical,Opera,Barcelona,14.22,51.64,2026-06-24,venue_barcelona_002,2026-03-23T14:36:32
int_0004703,2026-03-24T21:14:32,user_084,sess_00465,event_00426,swipe,right,True,discover,Arts & Theatre,Exhibition,Modern Art,Madrid,36.21,47.15,2026-05-09,venue_madrid_003,2026-03-24T21:15:09
int_0004704,2026-03-25T13:55:04,user_084,sess_00465,event_01450,swipe,left,False,planner,Music,Electronic,EDM,Madrid,47.8,109.98,2026-07-08,venue_madrid_042,2026-03-25T13:55:14
int_0004705,2026-03-26T23:03:30,user_084,sess_00464,event_00861,swipe,right,True,map,Arts & Theatre,Dance,Contemporary,Madrid,55.13,135.28,2026-07-27,venue_madrid_050,2026-03-26T23:05:49
int_0004706,2026-03-27T20:30:32,user_084,sess_00465,event_00177,swipe,right,True,planner,Arts & Theatre,Classical,Opera,Madrid,60.22,113.46,2026-06-24,venue_madrid_048,2026-03-27T20:32:10
int_0004707,2026-03-28T19:16:49,user_084,sess_00463,event_00566,swipe,right,True,planner,Arts & Theatre,Dance,Flamenco,Madrid,50.54,61.6,2026-07-11,venue_madrid_013,2026-03-28T19:17:00
int_0004708,2026-03-29T04:53:22,user_084,sess_00464,event_00415,swipe,right,True,planner,Arts & Theatre,Exhibition,Modern Art,Madrid,22.48,33.71,2026-08-08,venue_madrid_013,2026-03-29T04:53:26
int_0004709,2026-03-30T00:59:26,user_084,sess_00464,event_01223,swipe,right,True,discover,Arts & Theatre,Exhibition,Photography,Madrid,47.66,123.06,2026-06-07,venue_madrid_014,2026-03-30T01:00:00
int_0004710,2026-03-31T07:35:43,user_084,sess_00464,event_00428,swipe,right,True,planner,Arts & Theatre,Dance,Flamenco,Bilbao,45.61,104.43,2026-06-07,venue_bilbao_059,2026-03-31T07:39:19
int_0004711,2026-03-31T15:27:12,user_084,sess_00462,event_00353,swipe,right,True,discover,Family,Theme Park,Adventure,Madrid,6.66,57.82,2026-08-03,venue_madrid_019,2026-03-31T15:30:19
int_0004712,2026-04-01T19:40:49,user_084,sess_00464,event_00250,swipe,right,True,discover,Arts & Theatre,Exhibition,Immersive,Barcelona,36.68,46.05,2026-07-05,venue_barcelona_069,2026-04-01T19:42:49
int_0004713,2026-04-02T12:43:00,user_084,sess_00465,event_01276,swipe,right,True,planner,Arts & Theatre,Theatre,Musical,Madrid,38.63,88.53,2026-06-29,venue_madrid_010,2026-04-02T12:44:18
int_0004714,2026-04-03T16:46:31,user_084,sess_00463,event_01043,swipe,left,False,planner,Family,Theme Park,Season Pass,Madrid,56.79,96.73,2026-06-05,venue_madrid_022,2026-04-03T16:47:31
int_0004715,2026-04-03T23:46:43,user_084,sess_00465,event_00895,swipe,right,True,discover,Arts & Theatre,Dance,Flamenco,Madrid,66.84,85.81,2026-04-28,venue_madrid_043,2026-04-03T23:48:26
int_0004716,2026-04-04T19:08:52,user_084,sess_00461,event_01274,swipe,right,True,planner,Music,Jazz,Fusion,Madrid,56.07,134.64,2026-05-19,venue_madrid_005,2026-04-04T19:10:16
int_0004717,2026-04-05T01:52:49,user_084,sess_00465,event_01412,swipe,right,True,planner,Arts & Theatre,Exhibition,Photography,Bilbao,18.67,76.2,2026-07-17,venue_bilbao_065,2026-04-05T01:56:27
int_0004718,2026-04-05T10:53:15,user_084,sess_00465,event_00293,swipe,right,True,planner,Arts & Theatre,Classical,Opera,Madrid,71.96,116.84,2026-08-15,venue_madrid_039,2026-04-05T10:54:20
int_0004719,2026-04-05T20:50:19,user_084,sess_00462,event_00152,swipe,right,True,planner,Arts & Theatre,Theatre,Comedy,Madrid,66.32,86.4,2026-06-22,venue_madrid_035,2026-04-05T20:52:59
int_0004720,2026-04-07T04:48:43,user_084,sess_00462,event_00377,swipe,right,True,discover,Arts & Theatre,Dance,Flamenco,Madrid,22.33,63.37,2026-04-30,venue_madrid_061,2026-04-07T04:49:51
int_0004721,2026-04-08T15:07:20,user_084,sess_00463,event_00615,swipe,right,True,planner,Arts & Theatre,Classical,Symphonic,Madrid,62.88,136.44,2026-07-29,venue_madrid_016,2026-04-08T15:10:22
int_0004722,2026-04-09T18:26:49,user_084,sess_00464,event_00615,swipe,right,True,planner,Arts & Theatre,Classical,Symphonic,Madrid,62.88,136.44,2026-07-29,venue_madrid_016,2026-04-09T18:28:46
int_0004723,2026-04-10T16:38:15,user_084,sess_00465,event_00759,swipe,right,True,discover,Arts & Theatre,Dance,Contemporary,Madrid,38.28,100.28,2026-06-15,venue_madrid_014,2026-04-10T16:41:58
int_0004724,2026-04-11T13:39:27,user_084,sess_00464,event_00667,swipe,right,True,planner,Arts & Theatre,Dance,Flamenco,Madrid,47.05,92.86,2026-07-18,venue_madrid_033,2026-04-11T13:39:49
int_0004725,2026-04-12T11:05:06,user_084,sess_00462,event_01320,swipe,left,False,planner,Music,Pop,Mainstream Pop,Madrid,64.1,143.98,2026-05-12,venue_madrid_052,2026-04-12T11:07:31
int_0004726,2026-04-12T17:43:25,user_084,sess_00461,event_01084,swipe,right,True,discover,Arts & Theatre,Dance,Flamenco,Madrid,20.02,101.68,2026-07-27,venue_madrid_034,2026-04-12T17:44:46
int_0004727,2026-04-13T00:07:21,user_084,sess_00463,event_00279,swipe,right,True,discover,Music,Electronic,House,Barcelona,43.98,91.03,2026-07-01,venue_barcelona_027,2026-04-13T00:08:05
int_0004728,2026-04-13T14:15:50,user_084,sess_00465,event_00292,swipe,right,True,discover,Arts & Theatre,Theatre,Musical,Madrid,61.36,72.77,2026-07-04,venue_madrid_047,2026-04-13T14:18:00
int_0004729,2026-04-14T00:08:20,user_084,sess_00462,event_01178,swipe,left,False,planner,Music,Urban,Reggaeton,Madrid,22.45,44.48,2026-05-11,venue_madrid_054,2026-04-14T00:11:26
int_0004730,2026-04-14T12:37:52,user_084,sess_00462,event_01236,swipe,right,True,discover,Music,Urban,Hip-Hop,Sevilla,34.44,120.77,2026-07-24,venue_sevilla_017,2026-04-14T12:38:10
int_0004731,2026-04-15T08:02:17,user_084,sess_00461,event_01496,swipe,right,True,discover,Arts & Theatre,Theatre,Musical,Madrid,58.3,115.37,2026-05-09,venue_madrid_068,2026-04-15T08:04:08
int_0004732,2026-04-16T19:07:37,user_084,sess_00462,event_01214,swipe,left,False,discover,Music,Rock,Indie Rock,Madrid,66.54,129.1,2026-08-04,venue_madrid_037,2026-04-16T19:08:46
int_0004733,2026-04-17T14:42:23,user_084,sess_00463,event_00968,swipe,right,True,discover,Arts & Theatre,Theatre,Comedy,Madrid,60.91,122.21,2026-07-19,venue_madrid_009,2026-04-17T14:45:49
int_0004734,2026-04-18T18:16:03,user_084,sess_00461,event_01496,swipe,right,True,planner,Arts & Theatre,Theatre,Musical,Madrid,58.3,115.37,2026-05-09,venue_madrid_068,2026-04-18T18:16:29
int_0004735,2026-04-20T05:39:20,user_084,sess_00461,event_00247,swipe,left,False,discover,Arts & Theatre,Exhibition,Modern Art,Madrid,55.22,103.26,2026-05-13,venue_madrid_022,2026-04-20T05:40:50
int_0004736,2026-04-20T21:35:54,user_084,sess_00465,event_00274,swipe,right,True,discover,Arts & Theatre,Exhibition,Modern Art,Madrid,36.05,85.59,2026-07-09,venue_madrid_062,2026-04-20T21:38:49
int_0004737,2026-04-22T05:43:44,user_084,sess_00463,event_00477,swipe,right,True,discover,Arts & Theatre,Theatre,Musical,Madrid,33.17,112.32,2026-06-16,venue_madrid_067,2026-04-22T05:47:26
int_0004738,2026-04-22T14:10:58,user_084,sess_00465,event_01418,swipe,left,False,discover,Arts & Theatre,Classical,Opera,Madrid,54.54,124.25,2026-08-19,venue_madrid_059,2026-04-22T14:14:20
int_0004739,2026-04-23T02:08:05,user_084,sess_00462,event_01394,swipe,right,True,discover,Arts & Theatre,Classical,Opera,Barcelona,22.88,54.24,2026-08-20,venue_barcelona_052,2026-04-23T02:08:46
int_0004740,2026-04-24T10:18:10,user_084,sess_00462,event_01160,swipe,left,False,discover,Music,Electronic,House,Madrid,30.63,42.87,2026-08-02,venue_madrid_049,2026-04-24T10:19:44
int_0004741,2026-04-25T00:27:11,user_084,sess_00461,event_00774,swipe,right,True,discover,Family,Circus,Acrobatics,Madrid,22.66,62.66,2026-06-05,venue_madrid_003,2026-04-25T00:29:01
int_0004742,2026-04-25T05:45:29,user_084,sess_00465,event_00507,swipe,right,True,discover,Arts & Theatre,Classical,Opera,Madrid,67.88,114.96,2026-07-05,venue_madrid_010,2026-04-25T05:46:51
int_0004743,2026-04-25T02:56:33,user_084,sess_00461,event_01254,swipe,left,False,discover,Music,Urban,Hip-Hop,Madrid,51.94,134.03,2026-08-18,venue_madrid_016,2026-04-25T02:59:09
int_0004744,2026-04-25T11:18:06,user_084,sess_00462,event_01025,swipe,right,True,discover,Arts & Theatre,Exhibition,Immersive,A Coruna,39.82,114.91,2026-08-03,venue_a_coruna_012,2026-04-25T11:20:14
int_0004745,2026-04-25T02:45:55,user_084,sess_00464,event_00476,swipe,right,True,discover,Arts & Theatre,Dance,Ballet,Madrid,51.22,89.17,2026-06-13,venue_madrid_023,2026-04-25T02:48:59
int_0004746,2026-04-25T07:23:02,user_084,sess_00463,event_01446,swipe,right,True,discover,Arts & Theatre,Theatre,Drama,Madrid,47.58,133.65,2026-07-27,venue_madrid_062,2026-04-25T07:24:14
int_0004747,2026-04-25T05:32:49,user_084,sess_00463,event_01475,swipe,right,True,map,Arts & Theatre,Classical,Symphonic,Madrid,37.19,50.63,2026-05-07,venue_madrid_029,2026-04-25T05:32:58
int_0004748,2026-04-25T11:00:57,user_084,sess_00462,event_01340,swipe,right,True,planner,Arts & Theatre,Theatre,Musical,Madrid,27.78,44.17,2026-05-18,venue_madrid_036,2026-04-25T11:03:08
int_0004749,2026-04-25T07:47:54,user_084,sess_00462,event_01454,swipe,right,True,planner,Arts & Theatre,Theatre,Musical,Madrid,45.94,135.58,2026-04-28,venue_madrid_048,2026-04-25T07:49:56
int_0004750,2026-04-25T07:30:18,user_084,sess_00463,event_00505,swipe,right,True,planner,Arts & Theatre,Exhibition,Immersive,Barcelona,18.98,32.52,2026-06-26,venue_barcelona_004,2026-04-25T07:32:07
int_0004751,2026-04-25T07:14:07,user_084,sess_00465,event_00034,swipe,left,False,planner,Family,Kids,Puppets,Madrid,33.44,116.67,2026-05-02,venue_madrid_060,2026-04-25T07:17:54
int_0004752,2026-04-25T05:34:29,user_084,sess_00462,event_00259,swipe,right,True,discover,Arts & Theatre,Theatre,Musical,Sevilla,38.23,115.0,2026-05-08,venue_sevilla_007,2026-04-25T05:35:55
int_0004753,2026-04-01T14:00:38,user_085,sess_00470,event_01329,swipe,right,True,planner,Arts & Theatre,Classical,Symphonic,Barcelona,12.33,76.94,2026-08-15,venue_barcelona_053,2026-04-01T14:03:18
int_0004754,2026-04-02T22:41:38,user_085,sess_00470,event_01364,swipe,right,True,planner,Arts & Theatre,Dance,Contemporary,Barcelona,40.06,50.64,2026-05-23,venue_barcelona_034,2026-04-02T22:42:56
int_0004755,2026-04-03T17:10:36,user_085,sess_00466,event_00468,swipe,right,True,discover,Arts & Theatre,Exhibition,Modern Art,Barcelona,18.53,79.47,2026-07-05,venue_barcelona_063,2026-04-03T17:11:58
int_0004756,2026-04-04T13:50:46,user_085,sess_00466,event_01036,swipe,right,True,discover,Arts & Theatre,Classical,Chamber,Valencia,55.75,98.36,2026-05-12,venue_valencia_036,2026-04-04T13:52:13
int_0004757,2026-04-05T05:47:24,user_085,sess_00468,event_00472,swipe,right,True,discover,Arts & Theatre,Classical,Opera,Barcelona,42.13,104.47,2026-06-11,venue_barcelona_051,2026-04-05T05:50:29
int_0004758,2026-04-06T16:57:42,user_085,sess_00468,event_01147,swipe,right,True,discover,Arts & Theatre,Exhibition,Modern Art,Barcelona,43.39,114.13,2026-06-19,venue_barcelona_070,2026-04-06T16:59:32
int_0004759,2026-04-07T07:58:43,user_085,sess_00466,event_00102,swipe,right,True,planner,Arts & Theatre,Dance,Ballet,Barcelona,26.03,36.08,2026-07-21,venue_barcelona_014,2026-04-07T08:00:23
int_0004760,2026-04-07T23:44:14,user_085,sess_00470,event_00193,swipe,right,True,discover,Arts & Theatre,Dance,Contemporary,Barcelona,45.19,59.22,2026-06-11,venue_barcelona_025,2026-04-07T23:44:53
int_0004761,2026-04-08T06:59:57,user_085,sess_00469,event_00634,swipe,right,True,discover,Arts & Theatre,Exhibition,Immersive,Barcelona,57.5,131.86,2026-07-26,venue_barcelona_026,2026-04-08T07:03:56
int_0004762,2026-04-09T05:03:05,user_085,sess_00469,event_00991,swipe,right,True,planner,Arts & Theatre,Dance,Ballet,Barcelona,30.48,72.23,2026-07-10,venue_barcelona_049,2026-04-09T05:05:10
int_0004763,2026-04-10T10:43:00,user_085,sess_00470,event_00709,swipe,right,True,discover,Arts & Theatre,Classical,Chamber,Barcelona,39.83,59.2,2026-06-23,venue_barcelona_004,2026-04-10T10:45:29
int_0004764,2026-04-11T09:12:41,user_085,sess_00470,event_00709,swipe,right,True,discover,Arts & Theatre,Classical,Chamber,Barcelona,39.83,59.2,2026-06-23,venue_barcelona_004,2026-04-11T09:15:23
int_0004765,2026-04-11T19:51:21,user_085,sess_00469,event_00966,swipe,right,True,discover,Arts & Theatre,Theatre,Comedy,Barcelona,49.61,108.83,2026-07-06,venue_barcelona_042,2026-04-11T19:54:20
int_0004766,2026-04-12T17:02:16,user_085,sess_00466,event_00039,swipe,right,True,discover,Music,Pop,Mainstream Pop,Barcelona,40.21,122.41,2026-08-10,venue_barcelona_027,2026-04-12T17:03:09
int_0004767,2026-04-12T21:27:23,user_085,sess_00466,event_01477,swipe,left,False,discover,Music,Urban,Reggaeton,Madrid,55.11,71.01,2026-07-13,venue_madrid_047,2026-04-12T21:30:47
int_0004768,2026-04-14T08:37:14,user_085,sess_00466,event_01340,swipe,right,True,discover,Arts & Theatre,Theatre,Musical,Madrid,27.78,44.17,2026-05-18,venue_madrid_036,2026-04-14T08:40:34
int_0004769,2026-04-14T17:47:54,user_085,sess_00468,event_01415,swipe,right,True,planner,Arts & Theatre,Theatre,Comedy,Barcelona,35.9,111.33,2026-08-07,venue_barcelona_038,2026-04-14T17:48:29
int_0004770,2026-04-15T12:24:24,user_085,sess_00467,event_00950,swipe,left,False,discover,Music,Electronic,House,Barcelona,49.51,82.96,2026-07-12,venue_barcelona_021,2026-04-15T12:25:05
int_0004771,2026-04-16T16:15:24,user_085,sess_00469,event_01399,swipe,left,False,planner,Sports,Basketball,Friendly,Barcelona,69.14,156.49,2026-07-19,venue_barcelona_005,2026-04-16T16:16:38
int_0004772,2026-04-17T17:39:54,user_085,sess_00466,event_00740,swipe,right,True,discover,Arts & Theatre,Classical,Chamber,Madrid,53.6,90.91,2026-08-16,venue_madrid_060,2026-04-17T17:42:49
int_0004773,2026-04-18T14:55:13,user_085,sess_00468,event_00730,swipe,right,True,discover,Arts & Theatre,Theatre,Musical,Barcelona,48.3,133.66,2026-07-12,venue_barcelona_041,2026-04-18T14:56:50
int_0004774,2026-04-19T19:12:35,user_085,sess_00466,event_00785,swipe,right,True,discover,Arts & Theatre,Dance,Flamenco,Barcelona,66.34,90.9,2026-07-17,venue_barcelona_055,2026-04-19T19:13:09
int_0004775,2026-04-20T15:10:01,user_085,sess_00467,event_00655,swipe,right,True,discover,Family,Theme Park,Water Park,Barcelona,28.35,97.17,2026-05-27,venue_barcelona_012,2026-04-20T15:11:15
int_0004776,2026-04-20T22:30:50,user_085,sess_00467,event_01465,swipe,right,True,discover,Arts & Theatre,Theatre,Drama,Barcelona,21.77,46.96,2026-05-11,venue_barcelona_067,2026-04-20T22:33:58
int_0004777,2026-04-22T08:57:39,user_085,sess_00470,event_00826,swipe,right,True,discover,Arts & Theatre,Dance,Ballet,Madrid,28.11,85.34,2026-06-25,venue_madrid_050,2026-04-22T09:01:23
int_0004778,2026-04-23T14:57:07,user_085,sess_00469,event_00928,swipe,right,True,discover,Music,Jazz,Big Band,Sevilla,29.67,41.46,2026-07-16,venue_sevilla_055,2026-04-23T15:00:43
int_0004779,2026-04-24T15:55:43,user_085,sess_00468,event_00950,swipe,left,False,planner,Music,Electronic,House,Barcelona,49.51,82.96,2026-07-12,venue_barcelona_021,2026-04-24T15:56:00
int_0004780,2026-04-25T03:25:16,user_085,sess_00466,event_01355,swipe,right,True,discover,Arts & Theatre,Theatre,Drama,Barcelona,42.33,64.51,2026-07-23,venue_barcelona_026,2026-04-25T03:29:03
int_0004781,2026-04-25T07:37:20,user_085,sess_00466,event_00610,swipe,left,False,discover,Music,Pop,Synth Pop,Barcelona,40.64,93.78,2026-08-01,venue_barcelona_009,2026-04-25T07:38:47
int_0004782,2026-04-25T05:11:19,user_085,sess_00468,event_00777,swipe,right,True,discover,Music,Jazz,Smooth Jazz,Barcelona,39.12,65.64,2026-07-08,venue_barcelona_039,2026-04-25T05:15:18
int_0004783,2026-04-25T11:58:48,user_085,sess_00467,event_01465,swipe,right,True,discover,Arts & Theatre,Theatre,Drama,Barcelona,21.77,46.96,2026-05-11,venue_barcelona_067,2026-04-25T12:01:59
int_0004784,2026-04-25T10:48:29,user_085,sess_00467,event_00709,swipe,right,True,discover,Arts & Theatre,Classical,Chamber,Barcelona,39.83,59.2,2026-06-23,venue_barcelona_004,2026-04-25T10:50:14
int_0004785,2026-04-25T05:41:05,user_085,sess_00467,event_00854,swipe,right,True,discover,Arts & Theatre,Exhibition,Modern Art,Barcelona,34.35,104.25,2026-05-30,venue_barcelona_011,2026-04-25T05:41:50
int_0004786,2026-04-25T04:35:31,user_085,sess_00469,event_01203,swipe,left,False,planner,Arts & Theatre,Dance,Flamenco,Valencia,18.56,93.71,2026-06-25,venue_valencia_032,2026-04-25T04:38:58
int_0004787,2026-04-25T09:25:20,user_085,sess_00468,event_00032,swipe,right,True,planner,Arts & Theatre,Classical,Symphonic,Madrid,48.68,119.7,2026-06-25,venue_madrid_032,2026-04-25T09:28:19
int_0004788,2026-04-25T08:59:08,user_085,sess_00469,event_00077,swipe,left,False,planner,Music,Urban,Hip-Hop,Barcelona,47.95,132.02,2026-05-30,venue_barcelona_027,2026-04-25T09:02:12
int_0004789,2026-04-25T01:21:49,user_085,sess_00470,event_00438,swipe,left,False,planner,Arts & Theatre,Classical,Chamber,Valencia,33.13,80.52,2026-08-01,venue_valencia_015,2026-04-25T01:25:34
int_0004790,2026-04-25T06:38:17,user_085,sess_00469,event_00737,swipe,right,True,discover,Arts & Theatre,Classical,Opera,Barcelona,51.95,83.54,2026-07-18,venue_barcelona_016,2026-04-25T06:41:13
int_0004791,2026-04-25T09:26:26,user_085,sess_00467,event_00956,swipe,right,True,planner,Family,Magic,Family Magic,Barcelona,4.59,21.22,2026-06-12,venue_barcelona_016,2026-04-25T09:27:45
int_0004792,2026-04-25T06:53:32,user_085,sess_00467,event_00966,swipe,right,True,planner,Arts & Theatre,Theatre,Comedy,Barcelona,49.61,108.83,2026-07-06,venue_barcelona_042,2026-04-25T06:54:26
int_0004793,2026-04-25T01:15:02,user_085,sess_00467,event_00325,swipe,right,True,planner,Arts & Theatre,Exhibition,Photography,Barcelona,61.56,116.43,2026-05-30,venue_barcelona_041,2026-04-25T01:16:36
int_0004794,2026-04-25T01:12:35,user_085,sess_00470,event_00139,swipe,right,True,planner,Family,Circus,Animal-Free,Sevilla,9.05,22.12,2026-06-29,venue_sevilla_061,2026-04-25T01:13:18
int_0004795,2026-04-25T09:04:45,user_085,sess_00466,event_00243,swipe,left,False,planner,Arts & Theatre,Dance,Flamenco,Barcelona,60.17,127.41,2026-05-08,venue_barcelona_060,2026-04-25T09:05:55
int_0004796,2026-04-25T04:57:01,user_085,sess_00470,event_00098,swipe,right,True,discover,Arts & Theatre,Theatre,Musical,Barcelona,29.71,99.0,2026-08-20,venue_barcelona_012,2026-04-25T04:57:12
int_0004797,2026-04-25T07:08:59,user_085,sess_00470,event_00126,swipe,right,True,planner,Arts & Theatre,Theatre,Drama,Madrid,16.89,61.23,2026-07-21,venue_madrid_007,2026-04-25T07:10:35
