interaction_id,event_timestamp,user_id,session_id,event_id,interaction_type,swipe_direction,liked,recommendation_context,segmento,genero,subgenero,ciudad,precio_min,precio_max,fecha_evento,recinto_id,ingestion_timestamp,days_until_event,avg_price,is_right_swipe
int_0005340,2026-04-04 07:21:32,user_098,sess_00545,event_01308,swipe,left,False,discover,Sports,Basketball,EuroLeague,Malaga,65.8,105.96,2026-06-27,venue_malaga_063,2026-04-04 07:22:51,84,85.88,0
int_0005341,2026-04-05 18:00:41,user_098,sess_00546,event_00524,swipe,left,False,planner,Music,Urban,Reggaeton,Malaga,39.84,62.92,2026-06-22,venue_malaga_067,2026-04-05 18:02:22,78,51.38,0
int_0005342,2026-04-05 23:21:46,user_098,sess_00545,event_01055,swipe,right,True,discover,Family,Kids,Puppets,Malaga,0.35,46.1,2026-06-10,venue_malaga_008,2026-04-05 23:25:02,66,23.225,1
int_0005343,2026-04-07 02:48:35,user_098,sess_00547,event_00852,swipe,right,True,discover,Family,Theme Park,Adventure,Sevilla,43.95,60.09,2026-06-28,venue_sevilla_065,2026-04-07 02:49:32,82,52.02,1
int_0005344,2026-04-08 12:28:53,user_098,sess_00545,event_01291,swipe,left,False,planner,Arts & Theatre,Dance,Ballet,Valencia,56.32,93.43,2026-05-05,venue_valencia_006,2026-04-08 12:31:32,27,74.875,0
int_0005345,2026-04-09 00:55:42,user_098,sess_00547,event_01141,swipe,right,True,discover,Family,Circus,Acrobatics,Malaga,46.98,103.94,2026-07-06,venue_malaga_002,2026-04-09 00:57:15,88,75.46,1
int_0005346,2026-04-10 06:12:40,user_098,sess_00546,event_00896,swipe,right,True,discover,Family,Circus,Classic Circus,Malaga,53.72,119.39,2026-07-06,venue_malaga_053,2026-04-10 06:14:52,87,86.555,1
int_0005347,2026-04-11 05:25:11,user_098,sess_00545,event_00872,swipe,left,False,map,Music,Rock,Alternative Rock,Valencia,22.06,55.06,2026-05-15,venue_valencia_067,2026-04-11 05:25:20,34,38.56,0
int_0005348,2026-04-11 19:38:57,user_098,sess_00546,event_01055,swipe,right,True,discover,Family,Kids,Puppets,Malaga,0.35,46.1,2026-06-10,venue_malaga_008,2026-04-11 19:39:38,60,23.225,1
int_0005349,2026-04-13 05:31:01,user_098,sess_00547,event_01481,swipe,left,False,planner,Sports,Football,Friendly,Malaga,29.87,52.81,2026-08-05,venue_malaga_007,2026-04-13 05:33:29,114,41.34,0
int_0005350,2026-04-14 06:22:45,user_098,sess_00546,event_01101,swipe,right,True,discover,Family,Kids,Disney,Malaga,8.87,53.5,2026-06-05,venue_malaga_019,2026-04-14 06:24:42,52,31.185,1
int_0005351,2026-04-14 10:29:32,user_098,sess_00545,event_00845,swipe,right,True,discover,Family,Circus,Classic Circus,Malaga,56.47,117.98,2026-08-10,venue_malaga_054,2026-04-14 10:33:13,118,87.225,1
int_0005352,2026-04-15 09:32:43,user_098,sess_00546,event_01078,swipe,right,True,discover,Family,Kids,Disney,Valencia,57.35,70.34,2026-05-01,venue_valencia_038,2026-04-15 09:34:24,16,63.845,1
int_0005353,2026-04-16 16:39:41,user_098,sess_00547,event_01308,swipe,left,False,discover,Sports,Basketball,EuroLeague,Malaga,65.8,105.96,2026-06-27,venue_malaga_063,2026-04-16 16:42:51,72,85.88,0
int_0005354,2026-04-16 21:10:59,user_098,sess_00545,event_01476,swipe,right,True,discover,Family,Circus,Acrobatics,Malaga,36.2,96.42,2026-08-13,venue_malaga_018,2026-04-16 21:14:39,119,66.31,1
int_0005355,2026-04-17 17:32:48,user_098,sess_00545,event_00212,swipe,right,True,discover,Family,Magic,Family Magic,Malaga,23.82,72.44,2026-08-11,venue_malaga_005,2026-04-17 17:34:14,116,48.129999999999995,1
int_0005356,2026-04-18 22:01:26,user_098,sess_00546,event_00016,swipe,left,False,discover,Arts & Theatre,Exhibition,Modern Art,Malaga,37.41,68.1,2026-07-16,venue_malaga_012,2026-04-18 22:02:51,89,52.754999999999995,0
int_0005357,2026-04-19 14:30:45,user_098,sess_00547,event_01488,swipe,right,True,discover,Family,Magic,Illusion,Malaga,44.0,81.02,2026-05-21,venue_malaga_003,2026-04-19 14:31:55,32,62.51,1
int_0005358,2026-04-20 18:54:51,user_098,sess_00546,event_00817,swipe,left,False,discover,Sports,Motor,Formula,Malaga,23.61,102.8,2026-06-09,venue_malaga_016,2026-04-20 18:57:14,50,63.205,0
int_0005359,2026-02-28 12:36:19,user_099,sess_00552,event_00235,swipe,right,True,discover,Family,Magic,Stage Magic,Sevilla,56.5,119.55,2026-06-09,venue_sevilla_007,2026-02-28 12:37:46,101,88.025,1
int_0005360,2026-03-01 22:57:37,user_099,sess_00548,event_01078,swipe,left,False,discover,Family,Kids,Disney,Valencia,57.35,70.34,2026-05-01,venue_valencia_038,2026-03-01 23:00:35,61,63.845,0
int_0005361,2026-03-02 12:10:21,user_099,sess_00550,event_01123,swipe,right,True,discover,Family,Kids,Puppets,Madrid,37.56,123.69,2026-08-17,venue_madrid_011,2026-03-02 12:13:58,168,80.625,1
int_0005362,2026-03-03 12:18:56,user_099,sess_00554,event_00370,swipe,left,False,map,Sports,Basketball,Friendly,Sevilla,50.49,138.09,2026-08-07,venue_sevilla_045,2026-03-03 12:21:20,157,94.29,0
int_0005363,2026-03-03 23:38:49,user_099,sess_00552,event_00589,swipe,right,True,discover,Music,Pop,Latin Pop,Sevilla,33.2,102.34,2026-06-17,venue_sevilla_053,2026-03-03 23:41:36,106,67.77000000000001,1
int_0005364,2026-03-04 17:31:21,user_099,sess_00548,event_00387,swipe,left,False,discover,Sports,Basketball,Liga ACB,Sevilla,42.57,52.21,2026-07-18,venue_sevilla_035,2026-03-04 17:34:56,136,47.39,0
int_0005365,2026-03-06 04:52:55,user_099,sess_00549,event_00229,swipe,left,False,map,Music,Electronic,Techno,Sevilla,58.15,100.93,2026-07-21,venue_sevilla_060,2026-03-06 04:56:13,137,79.54,0
int_0005366,2026-03-07 00:14:59,user_099,sess_00553,event_00034,swipe,right,True,map,Family,Kids,Puppets,Madrid,33.44,116.67,2026-05-02,venue_madrid_060,2026-03-07 00:15:55,56,75.055,1
int_0005367,2026-03-07 22:11:28,user_099,sess_00548,event_01041,swipe,right,True,discover,Family,Theme Park,Adventure,Malaga,5.88,94.2,2026-04-27,venue_malaga_036,2026-03-07 22:13:18,51,50.04,1
int_0005368,2026-03-08 03:05:11,user_099,sess_00553,event_00176,swipe,right,True,discover,Family,Magic,Stage Magic,Sevilla,13.45,102.23,2026-06-30,venue_sevilla_047,2026-03-08 03:05:57,114,57.84,1
int_0005369,2026-03-08 16:03:39,user_099,sess_00553,event_00298,swipe,right,True,discover,Family,Magic,Illusion,Sevilla,8.53,68.39,2026-06-27,venue_sevilla_051,2026-03-08 16:04:31,111,38.46,1
int_0005370,2026-03-09 10:36:19,user_099,sess_00550,event_00457,swipe,left,False,discover,Sports,Motor,Moto,Madrid,56.49,115.19,2026-04-26,venue_madrid_069,2026-03-09 10:38:10,48,85.84,0
int_0005371,2026-03-09 17:10:24,user_099,sess_00550,event_00358,swipe,right,True,discover,Family,Magic,Stage Magic,Valencia,44.72,72.24,2026-06-07,venue_valencia_019,2026-03-09 17:11:40,90,58.48,1
int_0005372,2026-03-10 01:26:14,user_099,sess_00553,event_00729,swipe,left,False,discover,Sports,Basketball,Friendly,Valencia,23.02,100.68,2026-04-28,venue_valencia_026,2026-03-10 01:29:13,49,61.85,0
int_0005373,2026-03-11 12:15:26,user_099,sess_00552,event_00584,swipe,right,True,discover,Family,Theme Park,Adventure,Valencia,56.95,83.45,2026-07-06,venue_valencia_004,2026-03-11 12:18:48,117,70.2,1
int_0005374,2026-03-12 23:16:26,user_099,sess_00553,event_00080,swipe,left,False,planner,Family,Theme Park,Season Pass,Sevilla,14.62,67.82,2026-06-25,venue_sevilla_062,2026-03-12 23:19:40,105,41.22,0
int_0005375,2026-03-13 22:42:05,user_099,sess_00551,event_00788,swipe,right,True,discover,Family,Theme Park,Season Pass,Sevilla,43.45,62.98,2026-08-11,venue_sevilla_051,2026-03-13 22:43:41,151,53.215,1
int_0005376,2026-03-14 08:28:30,user_099,sess_00550,event_01159,swipe,right,True,discover,Family,Circus,Classic Circus,Sevilla,37.89,75.26,2026-07-16,venue_sevilla_059,2026-03-14 08:29:35,124,56.575,1
int_0005377,2026-03-15 03:17:16,user_099,sess_00552,event_00640,swipe,left,False,discover,Sports,Basketball,EuroLeague,Barcelona,59.64,102.99,2026-08-08,venue_barcelona_027,2026-03-15 03:19:13,146,81.315,0
int_0005378,2026-03-15 09:16:13,user_099,sess_00552,event_00592,swipe,left,False,discover,Sports,Motor,Rally,Sevilla,46.43,67.86,2026-06-27,venue_sevilla_050,2026-03-15 09:17:13,104,57.144999999999996,0
int_0005379,2026-03-15 23:49:33,user_099,sess_00553,event_00704,swipe,right,True,discover,Family,Magic,Stage Magic,Zaragoza,24.7,75.49,2026-05-07,venue_zaragoza_030,2026-03-15 23:52:26,53,50.095,1
int_0005380,2026-03-16 06:15:57,user_099,sess_00554,event_00045,swipe,left,False,discover,Arts & Theatre,Exhibition,Photography,Sevilla,51.01,123.07,2026-05-24,venue_sevilla_045,2026-03-16 06:18:35,69,87.03999999999999,0
int_0005381,2026-03-17 03:45:52,user_099,sess_00554,event_00096,swipe,left,False,planner,Arts & Theatre,Theatre,Musical,Sevilla,60.12,86.08,2026-07-12,venue_sevilla_030,2026-03-17 03:48:38,117,73.1,0
int_0005382,2026-03-17 16:52:51,user_099,sess_00548,event_00097,swipe,right,True,discover,Music,Pop,Mainstream Pop,Sevilla,52.65,63.88,2026-08-19,venue_sevilla_013,2026-03-17 16:54:00,155,58.265,1
int_0005383,2026-03-18 18:26:26,user_099,sess_00554,event_00568,swipe,right,True,planner,Family,Magic,Stage Magic,Sevilla,18.29,29.67,2026-05-02,venue_sevilla_049,2026-03-18 18:26:49,45,23.98,1
int_0005384,2026-03-20 05:06:07,user_099,sess_00554,event_01100,swipe,right,True,discover,Arts & Theatre,Dance,Flamenco,Malaga,34.15,63.91,2026-07-19,venue_malaga_064,2026-03-20 05:07:40,121,49.03,1
int_0005385,2026-03-21 09:18:21,user_099,sess_00551,event_00356,swipe,right,True,discover,Family,Theme Park,Adventure,Sevilla,44.04,76.19,2026-06-04,venue_sevilla_049,2026-03-21 09:20:06,75,60.114999999999995,1
int_0005386,2026-03-22 17:02:07,user_099,sess_00549,event_01159,swipe,left,False,discover,Family,Circus,Classic Circus,Sevilla,37.89,75.26,2026-07-16,venue_sevilla_059,2026-03-22 17:04:19,116,56.575,0
int_0005387,2026-03-23 20:52:01,user_099,sess_00553,event_01286,swipe,right,True,discover,Family,Magic,Family Magic,Sevilla,17.21,50.95,2026-08-05,venue_sevilla_034,2026-03-23 20:55:51,135,34.08,1
int_0005388,2026-03-25 07:18:44,user_099,sess_00550,event_01430,swipe,right,True,discover,Family,Magic,Illusion,Sevilla,58.76,88.55,2026-05-01,venue_sevilla_023,2026-03-25 07:21:40,37,73.655,1
int_0005389,2026-03-26 05:11:08,user_099,sess_00550,event_00568,swipe,right,True,discover,Family,Magic,Stage Magic,Sevilla,18.29,29.67,2026-05-02,venue_sevilla_049,2026-03-26 05:13:15,37,23.98,1
int_0005390,2026-03-27 04:37:32,user_099,sess_00552,event_00210,swipe,right,True,discover,Family,Magic,Family Magic,Sevilla,11.97,99.01,2026-07-18,venue_sevilla_062,2026-03-27 04:39:33,113,55.49,1
int_0005391,2026-03-28 11:17:36,user_099,sess_00554,event_00041,swipe,right,True,discover,Family,Circus,Animal-Free,Sevilla,16.38,64.2,2026-05-24,venue_sevilla_063,2026-03-28 11:19:33,57,40.29,1
int_0005392,2026-03-29 21:21:10,user_099,sess_00549,event_00959,swipe,right,True,discover,Arts & Theatre,Classical,Opera,Sevilla,16.09,69.06,2026-06-24,venue_sevilla_063,2026-03-29 21:22:39,87,42.575,1
int_0005393,2026-03-30 17:11:20,user_099,sess_00548,event_00788,swipe,right,True,discover,Family,Theme Park,Season Pass,Sevilla,43.45,62.98,2026-08-11,venue_sevilla_051,2026-03-30 17:14:58,134,53.215,1
int_0005394,2026-03-28 04:30:19,user_100,sess_00555,event_01270,swipe,right,True,discover,Music,Pop,Mainstream Pop,Madrid,33.41,95.59,2026-05-11,venue_madrid_002,2026-03-28 04:33:31,44,64.5,1
int_0005395,2026-03-29 09:02:33,user_100,sess_00557,event_00070,swipe,left,False,discover,Music,Pop,Mainstream Pop,Sevilla,43.12,76.06,2026-05-11,venue_sevilla_057,2026-03-29 09:04:51,43,59.59,0
int_0005396,2026-03-29 20:11:18,user_100,sess_00557,event_00139,swipe,right,True,discover,Family,Circus,Animal-Free,Sevilla,9.05,22.12,2026-06-29,venue_sevilla_061,2026-03-29 20:13:50,92,15.585,1
int_0005397,2026-03-31 04:36:28,user_100,sess_00556,event_00727,swipe,right,True,map,Family,Magic,Stage Magic,Sevilla,6.74,54.02,2026-07-23,venue_sevilla_044,2026-03-31 04:40:19,114,30.380000000000003,1
int_0005398,2026-03-31 23:38:00,user_100,sess_00556,event_00009,swipe,left,False,discover,Music,Jazz,Smooth Jazz,Sevilla,71.5,126.21,2026-05-11,venue_sevilla_052,2026-03-31 23:41:35,41,98.85499999999999,0
int_0005399,2026-04-01 08:37:14,user_100,sess_00558,event_01000,swipe,right,True,discover,Family,Magic,Family Magic,Sevilla,52.38,126.49,2026-06-10,venue_sevilla_008,2026-04-01 08:40:43,70,89.435,1
int_0005400,2026-04-02 00:58:30,user_100,sess_00558,event_01230,swipe,left,False,discover,Sports,Running,Half Marathon,Sevilla,34.51,74.15,2026-07-20,venue_sevilla_048,2026-04-02 01:00:33,109,54.33,0
int_0005401,2026-04-02 22:19:28,user_100,sess_00557,event_00176,swipe,right,True,discover,Family,Magic,Stage Magic,Sevilla,13.45,102.23,2026-06-30,venue_sevilla_047,2026-04-02 22:21:09,89,57.84,1
int_0005402,2026-04-03 19:11:29,user_100,sess_00558,event_01303,swipe,left,False,planner,Sports,Football,Friendly,Sevilla,73.94,147.06,2026-05-08,venue_sevilla_056,2026-04-03 19:14:04,35,110.5,0
int_0005403,2026-04-05 01:11:53,user_100,sess_00555,event_00139,swipe,right,True,discover,Family,Circus,Animal-Free,Sevilla,9.05,22.12,2026-06-29,venue_sevilla_061,2026-04-05 01:15:49,85,15.585,1
int_0005404,2026-04-05 14:47:13,user_100,sess_00557,event_01286,swipe,right,True,planner,Family,Magic,Family Magic,Sevilla,17.21,50.95,2026-08-05,venue_sevilla_034,2026-04-05 14:49:00,122,34.08,1
int_0005405,2026-04-06 00:10:28,user_100,sess_00557,event_00041,swipe,right,True,discover,Family,Circus,Animal-Free,Sevilla,16.38,64.2,2026-05-24,venue_sevilla_063,2026-04-06 00:13:24,48,40.29,1
int_0005406,2026-04-06 11:04:40,user_100,sess_00555,event_01456,swipe,left,False,discover,Music,Jazz,Smooth Jazz,Valencia,54.01,77.66,2026-07-13,venue_valencia_060,2026-04-06 11:07:45,98,65.835,0
int_0005407,2026-04-06 17:04:29,user_100,sess_00558,event_00151,swipe,left,False,discover,Music,Jazz,Smooth Jazz,Malaga,37.27,121.88,2026-08-15,venue_malaga_062,2026-04-06 17:05:35,131,79.575,0
int_0005408,2026-04-08 02:11:11,user_100,sess_00555,event_00161,swipe,right,True,discover,Arts & Theatre,Dance,Contemporary,Sevilla,14.66,67.43,2026-05-13,venue_sevilla_043,2026-04-08 02:12:53,35,41.045,1
int_0005409,2026-04-09 11:46:59,user_100,sess_00557,event_00029,swipe,right,True,discover,Family,Magic,Stage Magic,Valencia,17.21,60.46,2026-06-03,venue_valencia_001,2026-04-09 11:49:50,55,38.835,1
int_0005410,2026-04-09 20:17:11,user_100,sess_00555,event_00176,swipe,right,True,discover,Family,Magic,Stage Magic,Sevilla,13.45,102.23,2026-06-30,venue_sevilla_047,2026-04-09 20:18:36,82,57.84,1
int_0005411,2026-04-10 04:57:17,user_100,sess_00558,event_01134,swipe,right,True,map,Family,Circus,Classic Circus,Madrid,25.99,66.91,2026-08-02,venue_madrid_051,2026-04-10 05:00:36,114,46.449999999999996,1
int_0005412,2026-04-10 19:02:17,user_100,sess_00556,event_00693,swipe,left,False,discover,Arts & Theatre,Dance,Flamenco,Sevilla,20.59,50.81,2026-05-22,venue_sevilla_017,2026-04-10 19:05:39,42,35.7,0
int_0005413,2026-04-11 10:55:45,user_100,sess_00555,event_00860,swipe,right,True,discover,Family,Circus,Acrobatics,Sevilla,48.71,109.91,2026-08-17,venue_sevilla_045,2026-04-11 10:58:13,128,79.31,1
int_0005414,2026-04-12 19:37:05,user_100,sess_00557,event_01086,swipe,right,True,discover,Family,Kids,Educational,Sevilla,37.57,95.13,2026-08-15,venue_sevilla_033,2026-04-12 19:37:34,125,66.35,1
int_0005415,2026-04-13 15:04:41,user_100,sess_00556,event_00860,swipe,right,True,discover,Family,Circus,Acrobatics,Sevilla,48.71,109.91,2026-08-17,venue_sevilla_045,2026-04-13 15:07:32,126,79.31,1
int_0005416,2026-04-15 03:01:09,user_100,sess_00556,event_01286,swipe,right,True,map,Family,Magic,Family Magic,Sevilla,17.21,50.95,2026-08-05,venue_sevilla_034,2026-04-15 03:03:56,112,34.08,1
int_0005417,2026-04-15 17:27:21,user_100,sess_00556,event_00383,swipe,right,True,discover,Sports,Basketball,Liga ACB,Malaga,19.98,32.13,2026-05-27,venue_malaga_008,2026-04-15 17:29:06,42,26.055,1
int_0005418,2026-04-15 22:35:31,user_100,sess_00556,event_00235,swipe,right,True,discover,Family,Magic,Stage Magic,Sevilla,56.5,119.55,2026-06-09,venue_sevilla_007,2026-04-15 22:39:18,55,88.025,1
int_0005419,2026-04-16 23:58:28,user_100,sess_00558,event_01000,swipe,right,True,discover,Family,Magic,Family Magic,Sevilla,52.38,126.49,2026-06-10,venue_sevilla_008,2026-04-17 00:01:35,55,89.435,1
int_0005420,2026-04-18 10:28:18,user_100,sess_00557,event_00041,swipe,right,True,discover,Family,Circus,Animal-Free,Sevilla,16.38,64.2,2026-05-24,venue_sevilla_063,2026-04-18 10:29:56,36,40.29,1
int_0005421,2026-04-18 15:21:31,user_100,sess_00558,event_00788,swipe,right,True,discover,Family,Theme Park,Season Pass,Sevilla,43.45,62.98,2026-08-11,venue_sevilla_051,2026-04-18 15:24:27,115,53.215,1
int_0005422,2026-04-18 22:17:19,user_100,sess_00555,event_01242,swipe,left,False,map,Sports,Basketball,Liga ACB,Valencia,66.6,147.85,2026-04-30,venue_valencia_027,2026-04-18 22:19:46,12,107.225,0
int_0005423,2026-04-20 03:02:35,user_100,sess_00558,event_00644,swipe,right,True,planner,Family,Kids,Disney,Sevilla,23.4,78.79,2026-06-02,venue_sevilla_069,2026-04-20 03:02:55,43,51.095,1
int_0005424,2026-04-21 09:06:25,user_100,sess_00555,event_01000,swipe,right,True,planner,Family,Magic,Family Magic,Sevilla,52.38,126.49,2026-06-10,venue_sevilla_008,2026-04-21 09:08:04,50,89.435,1
int_0005425,2026-04-22 10:14:50,user_100,sess_00557,event_00210,swipe,right,True,discover,Family,Magic,Family Magic,Sevilla,11.97,99.01,2026-07-18,venue_sevilla_062,2026-04-22 10:15:15,87,55.49,1
int_0005426,2026-04-23 00:44:20,user_100,sess_00556,event_00192,swipe,left,False,discover,Arts & Theatre,Exhibition,Modern Art,Valencia,64.95,132.61,2026-05-13,venue_valencia_056,2026-04-23 00:44:41,20,98.78,0
int_0005427,2026-04-23 06:10:58,user_100,sess_00558,event_00532,swipe,left,False,discover,Music,Jazz,Smooth Jazz,Barcelona,56.27,104.61,2026-04-27,venue_barcelona_069,2026-04-23 06:13:45,4,80.44,0
int_0005428,2026-04-23 17:27:09,user_100,sess_00557,event_00992,swipe,left,False,planner,Family,Kids,Disney,Valencia,44.92,129.18,2026-05-30,venue_valencia_019,2026-04-23 17:29:01,37,87.05000000000001,0
int_0005429,2026-04-24 16:20:31,user_100,sess_00555,event_00663,swipe,left,False,discover,Arts & Theatre,Classical,Chamber,Barcelona,56.06,92.36,2026-07-08,venue_barcelona_027,2026-04-24 16:22:34,75,74.21000000000001,0
int_0005430,2026-04-25 08:40:13,user_100,sess_00555,event_00461,swipe,right,True,discover,Family,Theme Park,Adventure,Valencia,0.3,57.23,2026-05-01,venue_valencia_016,2026-04-25 08:41:03,6,28.764999999999997,1
int_0005431,2026-04-25 03:25:51,user_100,sess_00557,event_01183,swipe,right,True,map,Arts & Theatre,Theatre,Comedy,Zaragoza,14.87,23.72,2026-05-24,venue_zaragoza_004,2026-04-25 03:27:06,29,19.294999999999998,1
int_0005432,2026-04-25 01:35:57,user_100,sess_00556,event_00404,swipe,right,True,discover,Arts & Theatre,Classical,Symphonic,Sevilla,18.16,67.43,2026-05-12,venue_sevilla_040,2026-04-25 01:36:58,17,42.795,1
int_0005433,2026-04-25 10:41:50,user_100,sess_00557,event_01407,swipe,left,False,discover,Music,Pop,Synth Pop,Sevilla,54.19,142.08,2026-07-09,venue_sevilla_050,2026-04-25 10:44:38,75,98.135,0
int_0005434,2026-04-25 04:07:30,user_100,sess_00556,event_00298,swipe,right,True,discover,Family,Magic,Illusion,Sevilla,8.53,68.39,2026-06-27,venue_sevilla_051,2026-04-25 04:08:23,63,38.46,1
int_0005435,2026-04-25 10:30:12,user_100,sess_00555,event_01430,swipe,right,True,discover,Family,Magic,Illusion,Sevilla,58.76,88.55,2026-05-01,venue_sevilla_023,2026-04-25 10:33:18,6,73.655,1
int_0005436,2026-04-25 00:39:54,user_100,sess_00555,event_00298,swipe,right,True,discover,Family,Magic,Illusion,Sevilla,8.53,68.39,2026-06-27,venue_sevilla_051,2026-04-25 00:40:07,63,38.46,1
int_0005437,2026-04-25 02:07:23,user_100,sess_00556,event_00665,swipe,right,True,discover,Family,Magic,Family Magic,Sevilla,8.71,88.07,2026-05-29,venue_sevilla_061,2026-04-25 02:09:58,34,48.39,1
int_0005438,2026-04-25 02:07:38,user_100,sess_00555,event_01159,swipe,right,True,discover,Family,Circus,Classic Circus,Sevilla,37.89,75.26,2026-07-16,venue_sevilla_059,2026-04-25 02:09:23,82,56.575,1
int_0005439,2026-02-20 16:30:03,user_101,sess_00564,event_00845,swipe,left,False,planner,Family,Circus,Classic Circus,Malaga,56.47,117.98,2026-08-10,venue_malaga_054,2026-02-20 16:30:49,171,87.225,0
int_0005440,2026-02-21 13:52:08,user_101,sess_00559,event_00964,swipe,left,False,discover,Arts & Theatre,Classical,Opera,Malaga,37.3,126.42,2026-04-28,venue_malaga_012,2026-02-21 13:54:57,66,81.86,0
int_0005441,2026-02-22 11:40:34,user_101,sess_00559,event_01460,swipe,left,False,discover,Arts & Theatre,Dance,Ballet,Malaga,20.9,54.2,2026-08-02,venue_malaga_025,2026-02-22 11:41:47,161,37.55,0
int_0005442,2026-02-23 08:37:29,user_101,sess_00564,event_00845,swipe,left,False,planner,Family,Circus,Classic Circus,Malaga,56.47,117.98,2026-08-10,venue_malaga_054,2026-02-23 08:38:39,168,87.225,0
int_0005443,2026-02-23 17:16:20,user_101,sess_00566,event_00561,swipe,right,True,discover,Family,Circus,Acrobatics,Malaga,45.85,89.16,2026-06-17,venue_malaga_048,2026-02-23 17:17:56,114,67.505,1
int_0005444,2026-02-24 14:57:03,user_101,sess_00563,event_00444,swipe,right,True,discover,Family,Circus,Classic Circus,Malaga,36.2,107.84,2026-07-29,venue_malaga_070,2026-02-24 14:59:22,155,72.02000000000001,1
